Time,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,Amount,Class
8614.0,0.357987030484253,0.5007790539507,0.6451032756213779,-0.503529448911197,-0.0005228218182992,0.0716957787676742,0.0920074334247208,0.308497931577036,0.552590914653841,0.298954478709399,1.0,Fraud
8757.0,0.364810482193887,0.36092400372093,0.66792657242141,-0.5162423621288039,-0.0122178117468389,0.070613703103445,0.0585044669560628,0.304882839588584,0.418012467185258,0.208858278145839,1.0,Fraud
8808.0,1.7405072903619598,-0.0390459343384186,0.481829697240067,0.1460230564459479,0.1170385275490649,-0.2175645988396599,-0.138776043706563,-0.424452881068275,-1.00204142597227,0.890780287970655,1.1,Fraud
8878.0,-1.3821875635258898,0.399096860264863,0.734774950378595,-0.43590118187623,-0.384765904180568,-0.2860156638434429,1.00793382365812,0.413195532462339,0.28028415690056,0.303936550639395,1.0,Fraud
8886.0,-1.38555780172735,0.4087041844875239,0.716719907055995,-0.448059938458541,-0.402406878680357,-0.2888352225646989,1.01175223958707,0.425964621387216,0.413139555823146,0.308204656968305,1.0,Fraud
9064.0,1.66339401354543,-3.04262575715977,-1.05236825623151,0.204816873569406,-2.11900744010783,0.170278608305444,-0.393844118118335,0.296367194488607,1.98591321801306,-0.900451638402827,1809.68,Fraud
11080.0,-0.410480977392724,1.49377464554928,1.6465182926595,-0.278484510810644,-0.664841293974353,-1.16455536944202,1.70179641354046,0.69080561470369,2.1197487333703102,1.10893340333617,1.0,Fraud
11092.0,-2.00547660274646,0.440439440893876,0.149895683076911,-0.601967245529085,-0.613724335539499,-0.403113687819411,1.5684452559779998,0.52188393400233,0.527937749881352,0.411910405834512,1.0,Fraud
11131.0,3.1669989068855204,1.4106776526461595,1.86567876848945,0.407809281593599,0.605809354312964,-0.7693481181234408,-1.7463368287861,0.502039516709683,1.9772583297728,0.7116065312094849,1.0,Fraud
11629.0,-0.501750653452579,1.38261899967275,1.75708522742867,-0.1897091531871499,-0.508629244173448,-1.18930816877394,1.18853649934791,0.6052418859136259,1.8815287524148,0.875260407222375,1.0,Fraud
11635.0,-0.287188855297045,0.5354346631502329,0.3160935992042539,0.0551792270194195,0.21069215028398,-0.417917881438145,-0.91118827562932,0.466523924588163,0.627393270472548,0.157851282541588,1.0,Fraud
12093.0,0.991486122257293,-0.158970548660611,0.5738980811126511,-0.0801627753981571,0.318407817148194,-0.2458622026508529,0.338238431564141,0.0322706213908033,-1.50845793363219,0.6080746825901011,0.0,Fraud
12095.0,1.50492485905709,-0.207759445103882,0.650988236282379,0.254983288954681,0.628843468802127,-0.23812845429317,-0.671332331960485,-0.0335900627800998,-1.3317773222305802,0.705697590023144,30.39,Fraud
12393.0,-0.662462068430895,-0.531897693292296,1.68866543097474,-0.0788446980063478,0.19373092657711,0.479495953884992,-0.50660305739906,-0.409862744197452,-3.03627132936069,-0.630605198840545,179.66,Fraud
12597.0,1.2702262705049,1.48885519236896,1.88773772551451,0.333998184533223,0.28765904061745,-1.18640640906644,-0.6902726700763879,0.631703772210546,1.93422076005943,0.789687172212655,1.0,Fraud
13126.0,3.12692935212663,1.19144396640797,2.00288287701632,0.3511020647212839,0.79525514045211,-0.778379381413672,-1.64681511254223,0.487538823287331,1.42771309550336,0.5831724862191879,1.0,Fraud
13323.0,-0.5746751437958171,1.3058619148343702,1.84616479291417,-0.267171794223081,-0.310803969751621,-1.20168545799806,1.35217609502433,0.6084245963604029,1.57471478384204,0.8087252050902329,1.0,Fraud
14073.0,1.1972663350463302,1.41262488019492,1.97698839609887,0.25651048717528,0.4859081065138039,-1.19882131436036,-0.526567394687845,0.6348735024834781,1.62720907623952,0.7232350685183159,1.0,Fraud
14152.0,1.16202614780693,1.43423977941906,1.9905453513529,0.223785002572736,0.554408428563337,-1.20404159623154,-0.450684594730258,0.641836059375492,1.60595762479265,0.721643614506061,1.0,Fraud
15817.0,1.95922405409272,-0.4656792203441219,1.96359666634146,-0.2174139159732449,-0.54933995583883,0.645545202036521,-0.354557818794591,-0.6117638450064791,-3.9080804754779903,-0.6712482651471171,11.39,Fraud
17187.0,-1.5327072124843202,-0.217358192249005,-0.4235539042158669,-0.800852284805578,0.0776144554303444,0.167608452574198,0.3501818174431939,-0.118940929478619,0.0129477659306532,0.0542542721018558,3.79,Fraud
17220.0,-0.8651046098422142,-0.143434644974988,-0.5026355584851729,-1.04739752764089,-0.0567520238885425,-0.3406884047521839,0.541235201259928,-0.0983002868955662,-0.0030411199129353,0.049819020358336,3.79,Fraud
17230.0,-2.54852159198286,-0.358708665630957,0.1593873893945639,0.592669568808717,-0.0535961838321624,0.320747502076217,-0.36912075429213,-0.1366046849291509,-0.100845186803931,0.03934714768212,3.93,Fraud
17520.0,1.12678437819631,1.45587819528,2.00410994522741,0.1910583993843869,0.6229276698751259,-1.20926355739155,-0.374798862642666,0.64879803679546,1.58469734677224,0.720055870245492,1.0,Fraud
17838.0,2.38280793552097,-0.623737291574186,2.0860830010740603,0.760190240866359,0.7168057858582171,-0.646743429628277,-1.6170429257162402,0.172346889503238,0.626646780979254,-0.169726031129409,766.36,Fraud
18088.0,1.6068700326387702,-2.14718143950284,-1.1598299509044,-1.5041188818964402,-19.2543276173719,0.5448667260122501,-4.78160552206407,-0.0077722810999307,3.0523576867942404,-0.775035651186717,1218.89,Fraud
18399.0,0.5792003580163679,1.10124987016838,-2.47596222945688,0.3423907060342849,-3.5645080381609704,-0.81814019000188,0.153407682695978,0.7550794608244541,2.7065661616175896,-0.992916047059418,1.0,Fraud
18675.0,2.06937744931751,-0.0855014634055812,-2.0896096332232,1.7453145001440502,1.37681580939778,-0.554271418366818,-1.61074085196174,0.153725444536768,1.2124772080589,-1.86929047595671,188.78,Fraud
18690.0,0.604625910708604,1.11150221461014,-2.44488368228,0.727495341024629,-0.345078151264077,-0.981748551471828,0.995271346300177,0.816761717958274,2.2629423738439103,-1.17806316323334,1.0,Fraud
19762.0,0.7531498478891892,1.00276434172175,-2.36683606243662,1.13095519799655,0.991153238179024,-1.03313210707298,-0.327179344936207,0.6346929035223039,2.17190494464567,-1.39528768393339,1.0,Fraud
20011.0,0.7197876821087908,0.996468755724792,-2.36234492751884,1.09955729576975,1.03719942301307,-1.03635934178889,-0.254776514154375,0.642343201018144,2.16112922373151,-1.40128201963858,1.0,Fraud
20332.0,0.6862271635974581,0.993121017282391,-2.3568962794623,1.06801917704623,1.08561716724338,-1.03979707801119,-0.182006136246673,0.649920860777984,2.14924707788821,-1.40681133211222,1.0,Fraud
20451.0,0.652498045264831,0.992278949261366,-2.35063374523783,1.03636187430048,1.13605073696052,-1.0434137405139,-0.1089233432819799,0.657436778462222,2.13642447085514,-1.41194537483904,1.0,Fraud
20931.0,0.6186244127996651,0.993584598744375,-2.3436735942979703,1.00460241382139,1.18821215709493,-1.04718376839983,-0.0355727659827232,0.6648997743673729,2.1227957542308302,-1.41674061492574,1.0,Fraud
21046.0,0.5846259726745799,0.996745095162688,-2.33611095619483,0.972754726208974,1.2418658116806298,-1.05108624820763,0.0380090796054737,0.672317065099677,2.10847085205046,-1.42124325273233,1.0,Fraud
21419.0,0.550519004149565,1.00151850195952,-2.3280244162105697,0.940830319350178,1.29681706144136,-1.05510390359967,0.1117920280536199,0.679694612203418,2.0935405711256903,-1.42549145377361,1.0,Fraud
21662.0,0.516317073274611,1.00770320533757,-2.31947946208034,0.9088387831508008,1.35290370698024,-1.0592223376279102,0.1857509415042219,0.687037383632165,2.07808058379956,-1.42951702264525,1.0,Fraud
25095.0,-1.56381522671193,-0.185454650142832,-0.377503243008699,-0.889596747960403,-0.0742075893964193,0.0354455164139561,0.550577974200231,-0.0271712789934873,-0.0249206212266212,0.0736053986634045,3.12,Fraud
25198.0,1.26834277321029,1.50156541071894,1.57754822493456,-1.28013712313136,-0.6012945268691939,0.0404039214626868,0.99550197117886,-0.273742711729157,1.6881358963980002,0.527830799573719,99.99,Fraud
25231.0,1.43226792970939,1.53491982113512,1.72585282658181,-1.15160577552799,-0.680051901875725,0.1081759145146459,1.06687834149611,-0.233720431391328,1.7075205521072598,0.5114231691123899,99.99,Fraud
25254.0,1.39031436050276,1.54497046707519,1.7298040916597,-1.20809608165502,-0.7268392241639989,0.112539673508366,1.11919347248491,-0.233188990129274,1.6840629925057802,0.503739738280361,99.99,Fraud
25426.0,-1.30699464468423,-0.1388136975092469,-0.166736918429935,-0.52193383894905,-0.112376257435029,-0.592076750460089,0.520791314299405,0.0433535805717847,0.0151590212632604,0.0636117222853327,3.76,Fraud
26523.0,1.32116655982617,1.5779244011473998,1.74113559593371,-1.2511379488383605,-0.3962191261164749,0.0957055555718895,1.32275094272025,-0.217954564863573,1.62879253147016,0.482248274865402,99.99,Fraud
26556.0,1.27209136353211,1.572949614923,1.74680154191934,-1.35314876613352,-0.762965072731218,0.117027851903743,1.29799375563032,-0.2248250570485249,1.6210523896698898,0.4846144027264,99.99,Fraud
26585.0,1.23014255193802,1.5829295549218705,1.75072984045421,-1.4096357090814098,-0.809809278333882,0.121396659905885,1.3503000707746802,-0.2242918735255849,1.5976213683525402,0.476919818025438,99.99,Fraud
26833.0,1.18820420779718,1.59275393136331,1.75460760918813,-1.4661152525364098,-0.85677863566488,0.125776576475404,1.40258698975375,-0.223754856770293,1.57424873519633,0.4692006931585229,99.99,Fraud
26863.0,1.1462752482696,1.60243883702914,1.7584400753418898,-1.52258816196329,-0.9038601979936992,0.1301664524501559,1.45485651906738,-0.223214403323927,1.55092845004664,0.4614595667635139,99.99,Fraud
26899.0,1.10435473489394,1.6119982189969,1.76223176917351,-1.57905510076487,-0.951042744820554,0.13456529188962,1.5071103976821203,-0.2226708568555939,1.52765527810284,0.4536986389932229,99.99,Fraud
26931.0,1.06244185030067,1.6214442247212602,1.76598663639159,-1.6355166467436,-0.998316503452087,0.138972227361725,1.55935014018173,-0.22212451669,1.5044246600224,0.445919826109776,99.99,Fraud
26961.0,1.02053587929144,1.63078748322503,1.76970812949114,-1.69197330547661,-1.04567292278161,0.1433864998634119,1.61157707182701,-0.2215756447362639,1.4812326063806498,0.438124804842523,99.99,Fraud
27163.0,0.978636193358608,1.64003733516462,1.77339928248294,-1.74842552125898,-1.09310448820022,0.147807442391992,1.6637923572410802,-0.2210244711569439,1.45807561131952,0.43031504868091,99.99,Fraud
27187.0,0.936742237936608,1.6492020222957098,1.77706277243531,-1.80487368611576,-1.14060456917063,0.152234466415679,1.7159970240325702,-0.22047119903665,1.4349505814348302,0.422491857762666,99.99,Fraud
27219.0,0.8948535218387991,1.6582888444590198,1.7807009704659298,-1.86131814726914,-1.18816729293127,0.156667050663465,1.76819198236914,-0.219916008250323,1.41185477685432,0.414656383638367,99.99,Fraud
27252.0,0.8529696084548309,1.66730429040185,1.78431598423494,-1.91775921336107,-1.2357874392496202,0.161104731783341,1.82037804128869,-0.2193590586868,1.38878576213598,0.406809649908512,99.99,Fraud
27784.0,-0.3858841751817529,0.3309168941881961,0.6031271280211421,0.380690182113136,-0.0641251755885565,0.271380100640141,0.33721953478356,0.6261558694236771,0.565124825956713,0.305925255390835,23.36,Fraud
28143.0,0.7835775937994921,1.70388764553958,1.79682638880552,-1.96097371657716,-0.90224745220798,0.144011442167384,2.02438803943008,-0.204214065769385,1.3321530590335902,0.385890728011147,99.99,Fraud
28242.0,-1.15585017273094,1.60739677185147,0.882940442444742,-0.246201930041865,1.75222678458672,0.219924964544368,0.15628169505776,-0.265894317684036,0.2206940232532819,0.256076869786525,730.86,Fraud
28625.0,0.7345734930164041,1.69785626318366,1.8021491336386,-2.06293427611466,-1.26984343615924,0.165409188492223,1.99949911253199,-0.211058522431997,1.3248094927950802,0.388090177732107,99.99,Fraud
28658.0,0.69268841200477,1.7068890619925,1.80576978392608,-2.11937616760819,-1.31744962200248,0.169845630469178,2.05168733506275,-0.210502000459411,1.30173396497076,0.3802461814185089,99.99,Fraud
28692.0,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.2099439991305669,1.27868097084218,0.372392714338541,99.99,Fraud
28726.0,0.608930080519071,1.72477883837961,1.81295397464878,-2.23225158753151,-1.41280344282556,0.178731069561437,2.15604185816706,-0.2093846241137699,1.25564890085966,0.3645304529755089,99.99,Fraud
28755.0,0.567056279787444,1.7336439936895502,1.8165201713562,-2.28868550494101,-1.46054449877578,0.1831794827168189,2.2082091783665296,-0.208823971247713,1.23263629519904,0.3566600108840471,99.99,Fraud
29526.0,-2.67995024218857,-0.0308799718381793,-0.1069943956738759,-0.250050303584088,-0.52162653336055,-0.448949514169716,1.29164648168516,0.516326673768638,0.0091462814112417,0.15331763551135,0.68,Fraud
29531.0,-3.28615008214787,-0.0890615369649179,-0.0631678773494982,-0.207385284031508,-0.183260817119722,-0.1036793734030959,0.8961783533643181,0.4073868720283909,-0.130918311231478,0.1921773821374949,0.68,Fraud
29753.0,-1.95429995537505,0.310524633435283,0.3711211112092879,-0.322289520392532,-0.549855883222537,-0.520628958812409,1.3782103866466298,0.5647142926894411,0.553254713878568,0.40240000915925,0.68,Fraud
29785.0,3.0016850593747,0.170871765618069,0.8999311755668001,1.48127100376248,0.7252655491610579,0.1769595828726239,-1.8156379752364704,-0.536517111308732,0.489035020411905,-0.0497285787992942,30.3,Fraud
30852.0,0.484758940230455,-1.01692314354721,0.5465893396754989,0.334970736976198,0.172105676221893,0.623590288019672,-0.5271143163312609,-0.079214654387473,-2.53244529803097,0.311176714703215,104.81,Fraud
32686.0,-0.90268980289448,0.265250210286539,0.262201510185118,-0.633527564205563,0.0928910102678184,0.187612655556196,0.3687083544096389,-0.132474029018571,0.57656075692479,0.309842705461879,0.0,Fraud
32745.0,1.6692605533583302,1.95796029993605,1.02642111100453,0.2996135016403259,1.65680000734873,0.328432501784239,0.1064568279052209,0.6917745057745689,0.196778974067123,0.241085157494976,717.15,Fraud
34256.0,-0.6861967235697621,0.302734578907132,0.371773459120687,0.111954592156869,-0.305225078771695,-1.05383526243402,0.7711749069674599,0.240878213732036,0.418434531995645,0.232169715166482,19.02,Fraud
34521.0,-0.655269928208246,-0.16524877677618,-0.1593871239731019,-0.305154013019185,0.0536197364326817,0.0117614442207135,0.3751457820721049,-0.106298753298543,0.0210082653765087,0.0105592082435436,1.52,Fraud
34634.0,-0.124137989024621,0.32934171405761,0.4692119445350061,-0.144362651206432,-0.317980934036568,-0.7696443095226659,0.807854587509663,0.228164299217237,0.5510018738967629,0.305473419992231,18.96,Fraud
34684.0,0.17774563450317,0.513529864634298,1.7744600921306797,-0.771389807551225,0.0657267026225069,0.103915744896627,-0.0575779255552146,0.2426524608654299,-0.268649222026483,-0.743712586038479,125.3,Fraud
34687.0,0.432054206519352,1.0857595200589,1.19269353963797,0.09035581053399,-0.3418808509086439,-0.215924151333767,1.05303194615504,0.271139003495332,1.3732995770462502,0.6911950958716911,19.02,Fraud
35585.0,0.38676063692414,-1.02996468249782,2.83959610796444,-1.18544284096841,-0.142811875801854,-0.0861029384113329,-0.329113253522425,0.523601226377288,0.6262827713978779,0.152439938058669,0.76,Fraud
35771.0,0.132330776389272,0.571654488206511,1.8078772500638405,-0.8904213950771619,-0.325814386573867,0.1230395969227149,-0.0930137472776971,0.232105969675678,-0.310518998304807,-0.7452946267996229,60.6,Fraud
35866.0,2.41438956859515,1.11202761894884,1.48359421639379,0.8343107128622159,-0.148485620188757,0.0016688545232818,-0.0389957310939217,0.389526401954901,1.30023645611458,0.5499403741672889,7.61,Fraud
35899.0,2.8921696850147005,0.981608721582294,1.08032273397717,-0.561384150324839,0.102678427260093,-0.0671947227831213,-0.4769311942629149,-0.103716356143308,1.16696149168342,0.663632066947765,1.0,Fraud
35906.0,2.46384303909831,0.8987232340926479,1.58255593340505,0.778710245469243,-0.1357072784098699,-0.0042778002749602,0.0327061591060809,0.362014053476722,0.9009251375125128,0.554897499272323,9.13,Fraud
35926.0,2.52578492424474,0.757286726552078,1.69104203001122,0.920020577187708,-0.151103893232396,0.0110068782298363,0.0803032669086078,0.412191351423526,0.6357888709825121,0.501049550484962,4.56,Fraud
35942.0,3.6233318140275497,0.579098497681141,1.55047296606276,0.614572855219804,0.0285207917962781,0.0137043244720008,-0.1495120128569549,-0.131686656095248,0.4739342218325089,0.47375748155095,14.46,Fraud
35953.0,1.64541389333247,0.284555090358885,1.1948883562566202,-0.8457525318587041,0.190673885417928,-0.216443252531192,-0.325033100382822,-0.270327592956951,0.210214051535782,0.391854886292055,111.7,Fraud
36170.0,2.6266245247916298,0.299488632233821,1.12864107441301,-0.962959729230981,-0.110045083655872,-0.177733240766768,-0.0891754157062679,-0.049446723229275,0.3034445816328839,0.219380438614266,111.7,Fraud
37167.0,3.02526099185501,-2.16981089222224,-0.734307916555449,-0.59992625988411,-4.90830117586834,0.4101702346447921,-1.16766024989313,0.520507647303451,1.93742140287106,-1.55259283870249,12.31,Fraud
39729.0,1.4060448737262,1.78444933498197,0.447180121733859,0.536203895046365,1.63406050110051,0.203838849073356,0.2187488547259539,-0.221885828382479,-0.308554718022245,-0.164500017914328,776.83,Fraud
40086.0,-0.888087464222472,-0.0601585380014646,-0.311999618117422,-0.639699711353317,-0.1202490148072709,-0.1802176944581989,0.609282565276013,-0.339524442352566,0.0967012906089022,0.114971915513805,1.0,Fraud
40276.0,-2.88977035831304,-0.059264385833904,-0.176541018596848,-0.433469859425429,-0.529323202003731,-0.597019604985794,1.3359540526778702,0.5470920706425549,0.0099789442639121,0.1607691500491959,1.0,Fraud
40662.0,-0.688720555143152,-0.1080064226840839,0.247912823388783,-0.0495861794607239,-0.226016961592253,-0.4012356010425421,0.856123603036307,0.6612724267082839,0.4925597388142609,0.971834350005126,1.0,Fraud
40742.0,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412336999,2.66129069804724,-0.5086199335185949,-0.4016566292787379,0.587611216267645,0.500326371108344,0.551759687906722,1.0,Fraud
40892.0,2.9951111673215003,1.7255776164937202,1.85426666080646,-0.165533725878965,-0.339938978813788,0.296313762529247,1.36422533027428,-0.5189956309790661,2.35233346525926,1.1306248353398898,0.76,Fraud
40918.0,-0.871581688476025,0.0777814455070256,2.45233850455703,-0.292962575086153,-0.189330326319261,-0.166482104307702,0.0380396237066075,-0.0154765350217125,0.776691265853111,0.3975574902982771,0.76,Fraud
40919.0,1.12659865645629,0.185325269832133,2.41749541196206,-0.0977119508973041,0.382154506973307,-0.154756519767143,-0.4039559264409099,0.277894930235294,0.830061638644528,0.218690442242457,112.33,Fraud
41116.0,0.7875788078082009,1.38474276211824,2.26377035551642,0.6207493450005279,-0.0940686670853789,0.5367190873812709,0.3981423072162279,0.008276586749878,2.05352425334029,0.8357490029541279,3.79,Fraud
41138.0,3.66952343976659,1.68216030642087,2.24897122592187,0.566843572297808,0.0337440528595468,0.591783408003629,0.334228764687698,0.3868011062921121,2.16389776726335,0.983103834042297,340.11,Fraud
41147.0,2.99255446334225,1.15001731865814,2.33146580801509,0.862996305559532,-0.614453237551036,0.523647877136623,-0.7125932716626109,0.324637964828057,2.24509146635599,0.497320848969724,88.23,Fraud
41164.0,3.85637474254372,1.19107830456005,2.014271565582629,-0.1674166179862589,0.0499675298711021,0.384429719031746,-0.0778835668224832,0.56549290579318,1.79201191700266,0.371007021212136,5.3,Fraud
41170.0,1.95189049542104,0.568338010653019,2.15814308370257,0.1115103626317,0.216413836254987,0.5846612554880161,0.760359507805524,0.0819723426822078,1.4150675106832098,0.0351241448009389,83.38,Fraud
41181.0,4.03823050489431,0.7233138222498392,2.15375502636012,0.0339216178167887,-0.0140949200284419,0.6252499553065569,-0.0533903339689031,0.164708739959664,1.41104749421382,0.315644799820923,11.38,Fraud
41194.0,3.45394255518458,0.645974321869431,2.5579439564498503,0.926277883497588,0.0327949396062788,0.638072585685807,0.361887213739485,0.444576520477986,1.10192314818996,0.205958012508108,1.52,Fraud
41203.0,3.20430921695579,0.563869352833826,2.42746037443776,0.6926665480567429,0.0203051671536146,0.499809093124917,0.467593621860553,0.483161969665241,1.1956708695770402,0.198294350072086,88.23,Fraud
41204.0,3.80913643570604,0.520732330180873,2.1928554197198897,-0.282596814624446,0.0080684981124645,0.4038583369820179,-0.0187883930291726,0.522721636106603,0.792690689790115,0.0677895462043786,30.26,Fraud
41227.0,1.85246698871594,-0.6453938579310551,1.7758908996538,-1.22475761150578,0.0825935414630254,0.452088727391883,0.463827332847796,-0.296928065001458,0.526505578079938,-0.450890488772313,459.07,Fraud
41233.0,3.1184797656304504,-0.0461701790327979,2.57196959291347,0.206809359357246,-1.66780140024191,0.558418754024331,-0.0278978765982558,0.3542537815255139,0.273328726801416,-0.152908080809092,0.0,Fraud
41237.0,2.87235363605874,-0.2476475277319289,2.47941350799644,0.366932842343897,0.0428046480276363,0.478278891799746,0.157770817898023,0.329900959238367,0.163504340964582,-0.4855522126958789,118.3,Fraud
41243.0,3.65678707068496,-0.0883420818722748,2.26744826134981,-0.492029167950335,-0.2393028659236439,0.454368210214217,-0.101611062526814,0.446996732737119,0.062292646721181,-0.4397698995307579,45.49,Fraud
41273.0,2.10273540686125,-1.00931993766307,2.1334562839478703,-1.27150896701449,-0.0353038871622371,0.615053695038953,0.3490237682654539,-0.428922796793546,-0.694935387398427,-0.818970428930229,173.07,Fraud
41285.0,3.33103902941017,-0.617296150458597,2.67949007049737,-0.0473351062766089,-0.836982346024597,0.625349328179101,0.125864937720446,0.177623612238763,-0.817680255865793,-0.521029795905738,37.32,Fraud
41305.0,3.62971365041526,-0.8433026196968101,2.54962823474498,-0.532227763596568,-0.235096473604284,0.673209169467055,0.22659797207791,-0.0061678581900246,-1.18569550568181,-0.747361321404312,59.68,Fraud
41308.0,3.5176105096465498,-0.877391609905133,2.9895525085590298,0.497598716647637,-0.509290299460639,0.7325034566658729,0.2805279536379439,0.2800371421088909,-1.40668683562971,-0.663643363595055,0.76,Fraud
41313.0,5.2283417900513,-1.02522792390103,3.0580818384639703,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.453839571774416,-1.50896825698328,-0.6868357387801689,9.99,Fraud
41353.0,1.16906441801605,-0.9957868578331328,2.52511546344786,-0.832074336953531,-0.186116823393738,0.429780833741005,0.697102812320081,0.0560310740941657,-1.31088762047629,-0.707402991270252,34.12,Fraud
41397.0,1.24351749943488,-1.61466005601289,2.71404480183882,-0.101355310559619,-0.4396659740140171,0.5195138614794089,0.789327982433797,0.0643574266343142,-1.6213856864394098,-1.10481920857705,273.01,Fraud
41413.0,3.18355894967976,-1.6914819878255305,3.14742810473234,0.341677595071206,-1.1501624708995202,0.7951897349649459,-0.194542181109758,0.145963568626439,-2.4586803475657404,-1.18988788135128,106.55,Fraud
41505.0,3.10173536885404,-1.51492343527852,1.19073869481428,-1.1276700090206102,-2.3585787697881,0.6734613289872371,-1.4136996745881998,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19,Fraud
41582.0,1.4610803189032298,0.644993308471186,0.5490144582247829,0.624321410729297,-0.136662719519743,0.131737918713915,0.0309213718346795,-0.176701082429858,0.504897671691263,0.0698824528615783,39.45,Fraud
41607.0,3.25653448060821,-0.526368288315335,0.598842606268504,0.6153188681652341,-0.486498927270445,0.7392684684311109,-0.236844752247958,-0.0460816699541002,-3.01147328474912,-1.02214746628442,53.95,Fraud
41646.0,2.04269768780688,-0.224043462894117,2.60144102940002,0.23191011639882,-0.0364898490927579,0.0426396452203885,-0.438330345949387,-0.125821080392006,0.421299802439127,0.0031458761215678,172.32,Fraud
41743.0,1.29616504982889,0.6681237870841259,0.14465327974064,-0.885681640451265,0.6250986280629921,0.0965268919194303,-0.1894548956256249,0.5329083140197489,0.423044721673666,-0.210266310409715,802.52,Fraud
41791.0,0.7185550093248241,0.8188594168267891,0.91270032192132,-0.630358133073199,0.190886662173033,-0.0612634320139128,0.379774656663009,-0.266845465234688,1.1936945771347298,0.257468457389868,99.99,Fraud
